Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
51.64680075645447	0	-180.63615	38.181713	-54.729645	-304.04852	151.0	0.0	50132	50132
98.52118992805481	1	-170.67964	40.8201	-66.994125	-308.48322	151.0	0.0	50132	100264
145.5766589641571	2	-152.14955	37.441956	-21.670591	-282.1516	151.0	0.0	50132	150396
192.71852588653564	3	-140.43246	37.42315	-46.049526	-300.28088	151.0	0.0	50132	200528
239.81732726097107	4	-130.08647	38.305405	-41.172256	-338.51215	151.0	0.0	50132	250660
287.5417501926422	5	-126.08847	35.844604	-32.324345	-283.08478	151.0	0.0	50132	300792
335.91345858573914	6	-110.92897	32.102848	-15.698958	-252.0668	151.0	0.0	50132	350924
384.708359003067	7	-104.51196	33.5307	24.86731	-217.57257	151.0	0.0	50132	401056
431.9681761264801	8	-98.72602	33.687828	-11.521988	-217.68826	151.0	0.0	50132	451188
481.6720886230469	9	-93.772934	32.978844	7.2025733	-211.18811	151.0	0.0	50132	501320
533.5859265327454	10	-90.261284	30.168848	0.8667097	-177.42247	151.0	0.0	50132	551452
586.8062837123871	11	-86.94976	28.739988	-3.2146416	-177.6146	151.0	0.0	50132	601584
641.6149995326996	12	-81.86966	29.77928	7.645485	-177.87209	151.0	0.0	50132	651716
691.832211971283	13	-73.347015	27.731396	-1.8691673	-173.69989	151.0	0.0	50132	701848
742.9841566085815	14	-66.23881	25.192656	7.7006397	-158.44646	151.0	0.0	50132	751980
795.8998684883118	15	-57.967587	25.702368	8.475828	-152.50299	151.0	0.0	50132	802112
849.0374791622162	16	-55.25498	25.073795	37.78516	-152.71664	151.0	0.0	50132	852244
900.6782836914062	17	-55.132465	26.643396	19.96457	-182.02127	151.0	0.0	50132	902376
953.0917718410492	18	-55.77025	25.946293	19.358646	-165.10281	151.0	0.0	50132	952508
1006.5558817386627	19	-52.48104	24.851349	54.44149	-134.68457	151.0	0.0	50132	1002640
1058.3488867282867	20	-52.08035	23.741741	20.934809	-139.13788	151.0	0.0	50132	1052772
1111.4380943775177	21	-49.137318	21.886868	17.40378	-126.13803	151.0	0.0	50132	1102904
1163.6347653865814	22	-43.507996	22.647837	45.310318	-123.221825	151.0	0.0	50132	1153036
1212.581651687622	23	-41.84404	24.162195	26.896206	-179.01682	151.0	0.0	50132	1203168
1267.931411743164	24	-38.35997	22.401983	43.030823	-121.674416	151.0	0.0	50132	1253300
1320.048893213272	25	-35.161068	21.510868	49.229076	-90.36931	151.0	0.0	50132	1303432
1372.9282369613647	26	-34.522835	21.34522	78.90546	-116.561104	151.0	0.0	50132	1353564
1428.8181643486023	27	-29.787922	22.778717	31.263313	-102.368225	151.0	0.0	50132	1403696
1481.6117448806763	28	-27.352543	19.61083	43.190556	-84.05454	151.0	0.0	50132	1453828
1535.7310297489166	29	-30.461002	21.137278	57.337845	-106.680885	151.0	0.0	50132	1503960
1590.6862330436707	30	-27.23704	20.873188	46.63655	-83.177795	151.0	0.0	50132	1554092
1644.2284893989563	31	-22.75522	20.025194	36.516502	-89.35274	151.0	0.0	50132	1604224
1699.908837556839	32	-19.11746	18.020552	29.530355	-81.612465	151.0	0.0	50132	1654356
1750.7159225940704	33	-13.30757	16.784975	42.95788	-64.34636	151.0	0.0	50132	1704488
