Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
63.0033905506134	0	-208.14731	51.01975	-28.791956	-374.49173	151.0	0.0	50132	50132
116.72164011001587	1	-220.96402	53.76903	-69.98259	-356.38077	151.0	0.0	50132	100264
170.82551336288452	2	-198.49171	54.36238	-43.550568	-401.40735	151.0	0.0	50132	150396
224.34460544586182	3	-202.40442	51.510582	-63.56863	-343.35498	151.0	0.0	50132	200528
279.42653155326843	4	-186.44241	46.778927	-14.801027	-354.33917	151.0	0.0	50132	250660
332.87446999549866	5	-191.81128	43.08763	-24.794762	-296.33264	151.0	0.0	50132	300792
388.4739634990692	6	-207.26503	44.84107	-55.943123	-372.79486	151.0	0.0	50132	350924
443.3304510116577	7	-216.59454	46.29026	-76.98755	-326.9593	151.0	0.0	50132	401056
499.8205454349518	8	-208.76062	51.271564	-25.128006	-395.75256	151.0	0.0	50132	451188
559.1511161327362	9	-197.42873	55.9032	-35.709034	-336.5668	151.0	0.0	50132	501320
618.2894198894501	10	-183.71184	51.337196	3.616724	-320.88477	151.0	0.0	50132	551452
677.7953445911407	11	-170.20598	53.82178	-21.614847	-326.25916	151.0	0.0	50132	601584
734.395171880722	12	-166.56474	51.14359	-38.441826	-342.39746	151.0	0.0	50132	651716
793.2198309898376	13	-157.57309	50.22182	-39.023468	-302.2586	151.0	0.0	50132	701848
851.5890727043152	14	-155.10152	50.956047	-0.3609445	-337.83563	151.0	0.0	50132	751980
910.1616373062134	15	-142.18892	45.385815	-15.226173	-260.2206	151.0	0.0	50132	802112
968.3000512123108	16	-135.36507	46.65288	0.6508274	-320.20663	151.0	0.0	50132	852244
1028.133638381958	17	-132.60959	47.975594	22.957705	-277.23517	151.0	0.0	50132	902376
1086.324475288391	18	-130.37048	42.880936	-6.176049	-260.2774	151.0	0.0	50132	952508
1145.1259622573853	19	-124.17036	43.87928	27.980417	-243.0668	151.0	0.0	50132	1002640
1203.8836290836334	20	-123.03123	41.35738	26.378645	-247.6199	151.0	0.0	50132	1052772
1263.0550878047943	21	-117.38863	38.553238	-1.9329872	-244.87434	151.0	0.0	50132	1102904
1320.474144935608	22	-114.03072	40.08112	34.995186	-290.59653	151.0	0.0	50132	1153036
1379.3649101257324	23	-113.87571	32.45424	-13.176295	-255.27951	151.0	0.0	50132	1203168
1440.3862438201904	24	-112.8729	34.84736	8.964878	-249.22499	151.0	0.0	50132	1253300
1498.7550525665283	25	-114.67088	29.858091	-38.47545	-205.75742	151.0	0.0	50132	1303432
1559.1975092887878	26	-113.88288	31.824425	-7.3869896	-218.05014	151.0	0.0	50132	1353564
1619.400060892105	27	-110.13819	36.11092	11.660835	-270.19122	151.0	0.0	50132	1403696
